artistName	trackName	y	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	year	popularity	explicit
John Williams	Mischief Managed!	0.0	0.27899999999999997	0.184	9	-19.447	0	0.0424	0.8440000000000001	0.22	0.0772	0.13	80.11399999999998	730547	2004	47	0
Sam Cooke	Jamaica Farewell	0.0	0.638	0.23600000000000002	2	-13.007	1	0.0477	0.848	0.0	0.275	0.785	133.876	154533	1960	15	0
Bing Crosby	It's Beginning To Look Like Christmas	0.0	0.473	0.212	0	-15.017999999999999	0	0.0496	0.77	0.0	0.136	0.5760000000000001	96.94	166000	1945	71	0
Eazy-E', 'MC Ren	Nobody Move	0.0	0.91	0.747	6	-4.814	0	0.254	0.0113	0.0	0.12300000000000001	0.7140000000000001	90.163	287413	1988	44	1
Shinedown	Fake	0.0	0.511	0.872	2	-4.765	1	0.0367	0.000202	0.0	0.0752	0.557	103.01799999999999	241307	2005	45	0
Ozzy Osbourne	Suicide Solution - Live 1981	0.0	0.192	0.985	7	-5.654	1	0.115	0.0948	0.00343	0.98	0.0425	113.91	466320	1987	33	0
The Who	A Legal Matter	0.0	0.5429999999999999	0.752	9	-8.192	1	0.0276	0.773	1.28e-06	0.29100000000000004	0.858	103.34299999999999	167440	1971	23	0
Francisco Canaro	Una Limosnita - Remasterizado	0.0	0.628	0.10400000000000001	0	-12.189	1	0.134	0.996	0.9009999999999999	0.177	0.564	110.162	152173	1926	0	0
Bring Me The Horizon	Empire (Let Them Sing)	0.0	0.28	0.961	5	-3.1839999999999997	0	0.16699999999999998	0.000724	0.0	0.809	0.22899999999999998	193.076	225700	2013	53	0
The Crickets	That'll Be The Day	0.0	0.624	0.457	9	-10.884	1	0.0325	0.466	0.0	0.276	0.9009999999999999	126.588	136893	1957	31	0
Rocío Dúrcal	Tenías Que Ser Tan Cruel	0.0	0.958	0.384	8	-15.32	1	0.039	0.5920000000000001	0.000297	0.12	0.9620000000000001	108.844	200827	1982	47	0
Wilco	Red-Eyed and Blue - 2017 Remaster	0.0	0.596	0.29	9	-9.692	1	0.0299	0.8640000000000001	0.0229	0.111	0.16699999999999998	108.74700000000001	165320	1996	38	0
Suzy Delair	Un baiser qui n'en finit plus	0.0	0.435	0.19399999999999998	7	-10.088	1	0.0593	0.988	0.0	0.313	0.27399999999999997	100.212	205440	1954	0	0
Drake', 'Lil Wayne	The Motto	0.0	0.7659999999999999	0.442	1	-8.558	1	0.35600000000000004	0.00010700000000000001	6.12e-05	0.111	0.39	201.8	181573	2011	73	1
The Human League	Fascination - Extended Remix	0.0	0.7090000000000001	0.518	0	-10.187000000000001	1	0.105	0.22	2.45e-05	0.23199999999999998	0.619	118.616	296453	1983	42	0
Fort Minor', 'Kenna', 'Jonah Matranga', 'Styles Of Beyond	Red to Black (feat. Kenna, Jonah Matranga & Styles of Beyond)	0.0	0.8390000000000001	0.816	3	-4.447	0	0.0365	0.0615	0.00105	0.16	0.915	120.022	191987	2005	43	1
Mason Williams', 'Mannheim Steamroller	Sunflower	0.0	0.121	0.184	0	-12.719000000000001	1	0.035	0.32	0.542	0.0909	0.0833	202.528	134333	1987	27	0
Billie Holiday', 'Benny Goodman	Jeepers Creepers (with Benny Goodman & His Orchestra)	0.0	0.731	0.447	5	-10.282	1	0.14	0.973	0.0	0.363	0.925	104.29799999999999	181573	1934	4	0
Air	Highschool Lover	0.0	0.46299999999999997	0.188	1	-14.995	0	0.0296	0.9440000000000001	0.973	0.23399999999999999	0.0504	130.061	161500	2000	44	0
Geeta Dutt	Chitthiya Dard Bhari Chitthiya	0.0	0.466	0.298	5	-10.769	1	0.0771	0.917	0.0	0.21	0.591	85.294	167249	1949	0	0
Tommy Dorsey	After You've Gone	0.0	0.733	0.165	0	-12.03	0	0.0647	0.992	0.903	0.069	0.7020000000000001	115.073	175067	1935	7	0
Kathy Mattea	455 Rocket	0.0	0.664	0.7929999999999999	5	-7.859	1	0.0453	0.14300000000000002	1.4e-06	0.128	0.8240000000000001	125.225	249013	1997	39	0
Maurice Ravel', 'Concertgebouworkest', 'Eduard van Beinum	Rapsodie espagnole, M.54: 4. Feria	0.0	0.235	0.32	0	-17.445999999999998	1	0.062	0.888	0.8170000000000001	0.14	0.0878	108.846	375827	1943	0	0
Kings of Leon	Back Down South	0.0	0.47600000000000003	0.619	0	-7.221	1	0.0398	0.0634	0.00075	0.258	0.154	117.113	241227	2010	58	0
Nicole Croisille', 'Pierre Barouh	Un homme et une femme	0.0	0.612	0.295	11	-7.535	1	0.0364	0.8370000000000001	0.000188	0.0988	0.275	133.303	159853	1966	35	0
Lefty Frizzell	You Gotta Be Puttin' Me On	0.0	0.7020000000000001	0.318	9	-15.739	1	0.0518	0.905	5.05e-06	0.142	0.763	133.227	172693	1952	2	0
Kanak Das Biswas	Amar Abhimaner Badale Aaj	0.0	0.423	0.11	2	-14.491	1	0.0406	0.995	0.647	0.114	0.5379999999999999	146.127	195467	1931	0	0
LaVern Baker	Saved	0.0	0.608	0.6	10	-12.372	1	0.0527	0.575	0.0	0.4370000000000001	0.932	145.735	174733	1961	24	0
Ella Fitzgerald', 'Paul Weston And His Orchestra	Now It Can Be Told	0.0	0.185	0.172	8	-14.609000000000002	1	0.035	0.9670000000000001	4.37e-06	0.364	0.106	82.574	192387	1958	17	0
Pavement	Elevate Me Later	0.0	0.373	0.701	7	-9.429	1	0.0339	2.3199999999999998e-05	0.136	0.366	0.307	97.962	171293	1994	37	0
Tim Bowman	Soul Dream	0.0	0.63	0.601	6	-7.72	1	0.0413	0.34700000000000003	0.701	0.0578	0.807	170.023	302813	2008	44	0
James TW	When You Love Someone - Acoustic	0.0	0.7120000000000001	0.298	7	-8.363	1	0.0407	0.779	0.0	0.115	0.568	125.01899999999999	210107	2016	65	0
Bob Dylan	A Hard Rain's A-Gonna Fall - Live at Carnegie Hall, New York, NY - October 1963	0.0	0.442	0.266	4	-12.806	1	0.0347	0.818	0.0	0.887	0.18600000000000005	159.045	466933	1966	25	0
Kendrick Lamar', 'U2	XXX. FEAT. U2.	0.0	0.568	0.619	1	-6.899	1	0.414	0.138	1.67e-06	0.11	0.293	170.115	254200	2017	65	1
The Beach Boys	Girl Don't Tell Me	0.0	0.691	0.395	9	-14.593	1	0.0368	0.608	0.0	0.106	0.6920000000000001	125.007	140907	1974	22	0
Sonny Boy Williamson I	Doggin' My Love Around	0.0	0.544	0.11900000000000001	4	-17.994	0	0.0644	0.9840000000000001	7.89e-06	0.127	0.645	76.8	195791	1939	2	0
Dave Van Ronk	In the Pines	0.0	0.457	0.00485	5	-22.97	1	0.0586	0.99	0.00010800000000000001	0.10400000000000001	0.589	122.04799999999999	188800	1959	12	0
Montgomery Gentry	What Do Ya Think About That	0.0	0.5920000000000001	0.795	7	-6.13	1	0.0291	0.0504	6.35e-06	0.0852	0.705	157.067	217947	2006	54	0
Faith Hill	Wild One	0.0	0.6940000000000001	0.654	11	-9.148	1	0.0322	0.185	0.0	0.28300000000000003	0.6890000000000001	135.787	165013	1993	54	0
Dolly Parton	Early Morning Breeze	0.0	0.642	0.19699999999999998	5	-14.293	1	0.0476	0.924	0.000308	0.0927	0.406	88.27799999999998	166027	1974	43	0
Igor Stravinsky', 'Adrienne Albert', 'Robert Craft	Four Russian Songs for Voice, Flute, Harp and Guitar: I. The Drake	0.0	0.519	0.107	0	-18.323	0	0.0651	0.986	0.000985	0.12	0.545	105.089	76840	1948	0	0
Iced Earth	I Died For You	0.0	0.494	0.8340000000000001	10	-7.7879999999999985	0	0.0475	0.00233	0.00495	0.0836	0.214	113.26100000000001	227840	1996	50	0
The Carter Family	Sinking In The Lonesome Sea	0.0	0.418	0.402	3	-9.074	1	0.0317	0.9670000000000001	0.0	0.0924	0.518	179.955	194400	1935	13	0
Fleetwood Mac	Songbird - Sessions, Roughs & Outtakes; 2004 Remaster	0.0	0.521	0.157	5	-18.095	1	0.034	0.935	0.00038199999999999996	0.0641	0.649	184.39	191960	1977	37	0
Bebe Rexha	Knees	0.0	0.777	0.5770000000000001	11	-6.872000000000001	0	0.0357	0.0781	1.02e-06	0.0869	0.381	109.01899999999999	206581	2018	65	0
DeBarge	It's Getting Stronger	0.0	0.8290000000000001	0.866	2	-5.353	0	0.0813	0.0849	0.00148	0.0516	0.855	118.118	240080	1982	23	0
The Diamonds	Batman, Wolfman, Frankenstein Or Dracula	0.0	0.723	0.708	5	-8.711	0	0.0478	0.737	0.0	0.142	0.955	137.528	131893	1996	47	0
Banda Maguey	Si Tu No Estas	0.0	0.7709999999999999	0.504	2	-8.976	1	0.0298	0.212	3.26e-05	0.27899999999999997	0.92	110.014	212640	1995	42	0
Richard Pryor', 'Lena Horne	The Good Witch Glinda	0.0	0.195	0.14300000000000002	10	-17.805	1	0.0346	0.9470000000000001	0.00228	0.348	0.0739	83.07700000000001	69000	1978	21	0
Jefferson Airplane	Somebody to Love - Mono Single Version	0.0	0.5760000000000001	0.742	4	-6.871	1	0.0315	0.213	1.4300000000000005e-05	0.295	0.8440000000000001	130.65200000000002	178520	1967	35	0
SD	Dreaming	0.0	0.823	0.636	9	-9.097000000000001	0	0.0688	0.00195	0.61	0.0987	0.6629999999999999	136.003	395294	2013	0	0
Conjunto Primavera	Jugando Al Amor	0.0	0.637	0.544	7	-8.715	0	0.027000000000000003	0.0917	0.0913	0.0646	0.262	98.226	183707	2000	44	0
Jean Moscopol	Când sunt vesel eu fluier	0.0	0.552	0.187	7	-16.348	1	0.184	0.9840000000000001	0.00471	0.16899999999999998	0.588	155.266	169012	1935	0	0
Zofia Dromlewiczowa	Chapter 2.17 - Dziewczynka z Luna Parku: Część 2	0.0	0.633	0.214	0	-21.75800000000001	1	0.955	0.396	0.0	0.17300000000000001	0.578	165.41099999999997	98300	1931	0	0
Portugal. The Man	Feel It Still	0.0	0.8009999999999999	0.795	1	-5.115	0	0.0504	0.0417	0.000113	0.0717	0.754	79.028	163253	2017	78	0
Chicago	Feelin' Stronger Every Day - 2002 Remaster	0.0	0.375	0.878	0	-6.099	1	0.0649	0.00946	0.0091	0.27899999999999997	0.667	159.833	254933	1973	49	0
Charlie Chaplin	The Gamine	0.0	0.264	0.43799999999999994	5	-8.295	0	0.039	0.815	0.764	0.24600000000000002	0.0969	100.735	88922	1936	0	0
George Frideric Handel', 'Leopold Stokowski', 'Bournemouth Symphony Orchestra', 'José Serebrier	"Messiah, HWV 56, Part I: Pastoral Symphony, ""Pifa"" (arr. L. Stokowski)"	0.0	0.107	0.0329	0	-29.429000000000002	1	0.0389	0.9620000000000001	0.868	0.0932	0.0377	91.64	227013	2006	52	0
"[""Original Broadway Cast of 'Top Banana'""]"	Elevator Song	0.0	0.722	0.512	6	-7.803	1	0.0842	0.6859999999999999	0.0	0.884	0.836	100.59200000000001	79853	1952	1	0
Brian Eno	Back In Judy's Jungle - 2004 Digital Remaster	0.0	0.552	0.613	6	-10.764000000000001	1	0.0651	0.0466	2.69e-06	0.113	0.941	167.078	315559	1974	28	0
Debbie Gibson	No More Rhyme	0.0	0.56	0.442	9	-7.8610000000000015	1	0.0281	0.465	3.34e-06	0.264	0.247	74.132	251280	1989	47	0
Antonín Dvořák', 'Isaac Stern', 'Milton Katims', 'Columbia Symphony Orchestra	Humoresque in G-Flat Major, Op. 101, No. 7 (Arranged for Violin & Orchestra)	0.0	0.157	0.16699999999999998	6	-14.003	1	0.0378	0.752	0.0338	0.105	0.158	78.23	229067	1963	28	0
Chandrakala', 'Rajkumari	Panihari O Panihari	0.0	0.599	0.138	2	-7.809	0	0.318	0.995	4.8599999999999995e-05	0.142	0.7390000000000001	68.31	198715	1948	0	0
Avril Lavigne	Things I'll Never Say	0.0	0.573	0.8059999999999999	2	-5.1720000000000015	1	0.0326	0.000598	5.28e-06	0.142	0.589	101.99799999999999	223867	2002	57	0
Ignacio Corsini	Siguiendo las Estrellas - Remasterizado	0.0	0.645	0.218	1	-19.229	1	0.20800000000000002	0.983	0.3	0.26899999999999996	0.544	107.023	175693	1930	0	0
Эрих Мария Ремарк	Часть 109.2 - На Западном фронте без перемен	0.0	0.629	0.22899999999999998	10	-19.957	0	0.95	0.0313	0.0	0.11	0.785	170.528	121900	1929	0	1
Alexander Scriabin', 'Vladimir Horowitz	Preludes: Op. 11, No. 16 in B-Flat Minor	0.0	0.22399999999999998	0.0274	6	-23.349	1	0.042	0.995	0.858	0.0995	0.10400000000000001	165.00599999999997	104667	1928	0	0
The Rippingtons', 'Russ Freeman	Kilimanjaro	0.0	0.541	0.86	5	-12.168	0	0.0417	0.044000000000000004	0.0407	0.36	0.46799999999999997	102.009	290667	1988	28	0
Lead Belly	Irene Goodnight (Intro)	0.0	0.569	0.52	5	-7.127999999999999	1	0.273	0.9520000000000001	0.0626	0.92	0.469	135.888	426587	1949	1	0
"Mariah Carey', ""Ol' Dirty Bastard""]"	Fantasy (feat. O.D.B.)	0.0	0.8370000000000001	0.5479999999999999	2	-9.658	1	0.11599999999999999	0.0407	0.0	0.05	0.821	102.49700000000001	290467	2003	55	0
No Use For A Name	Soul Mate	0.0	0.289	0.986	8	-5.9170000000000025	1	0.0639	0.0017100000000000001	6.78e-06	0.155	0.596	189.049	186707	1995	45	0
Foy Vance	She Burns	0.0	0.73	0.40299999999999997	4	-10.146	1	0.0483	0.718	0.00242	0.0985	0.502	124.90100000000001	229227	2016	55	0
Mon Laferte	Tu Falta De Querer	0.0	0.39399999999999996	0.475	10	-7.935	1	0.027999999999999997	0.0251	0.007490000000000002	0.11199999999999999	0.441	129.995	278547	2015	73	0
Ludwig van Beethoven', 'Budapest String Quartet	String Quartet No. 1 in F Major, Op. 18: IV. Allegro	0.0	0.38	0.18	8	-18.883	1	0.0452	0.976	0.8029999999999999	0.105	0.37799999999999995	134.217	269200	1952	0	0
Christian Nodal	Te Voy A Olvidar	0.0	0.568	0.49	7	-5.026	1	0.0267	0.374	0.0	0.56	0.741	166.077	177653	2017	65	0
Rush	Something For Nothing	0.0	0.368	0.6579999999999999	2	-7.678	1	0.0521	0.00897	0.0	0.27399999999999997	0.64	140.989	238933	1976	29	0
Lindisfarne	Run for Home	0.0	0.5770000000000001	0.48	7	-9.434	1	0.0266	0.0282	0.0	0.106	0.5589999999999999	131.554	260733	1978	46	0
The Chordettes	Mr. Sandman - 1954 #1 Billboard chart hit	0.0	0.623	0.315	9	-12.321	1	0.0475	0.7090000000000001	0.0	0.0874	0.625	110.38	143133	1957	51	0
Los Iracundos	Tu Con Él	0.0	0.4970000000000001	0.423	7	-8.454	1	0.0288	0.14800000000000002	0.0	0.179	0.32799999999999996	91.14200000000001	275560	1966	43	0
Léo Ferré	Avec le temps	0.0	0.40299999999999997	0.18	9	-14.629000000000001	0	0.0359	0.87	0.00866	0.11599999999999999	0.153	116.178	264267	1986	34	0
Los Relampagos Del Norte	Hay Ojitos	0.0	0.8740000000000001	0.565	8	-9.039	1	0.0673	0.16	4.79e-05	0.305	0.966	119.09100000000001	145338	1966	16	0
Leo Kottke	Watermelon	0.0	0.295	0.5579999999999999	4	-14.253	1	0.0388	0.00761	0.9359999999999999	0.204	0.905	116.415	187467	1974	24	0
Latimore	Bad Risk	0.0	0.701	0.41100000000000003	0	-12.159	0	0.21	0.158	8.74e-06	0.0677	0.845	176.783	291520	1982	24	0
Francisco Canaro	El Brujo - Remasterizado	0.0	0.7170000000000001	0.39799999999999996	4	-9.849	0	0.0467	0.996	0.9229999999999999	0.25	0.6729999999999999	119.885	174867	1926	0	0
Bright Eyes	Devil Town	0.0	0.21600000000000005	0.53	5	-8.456	1	0.0372	0.16399999999999998	7.4e-05	0.25	0.36	84.152	183240	2006	43	0
Tennessee Ernie Ford	Marching Song (Of The First Arkansas Negro Regiment)	0.0	0.547	0.29600000000000004	5	-11.652000000000001	1	0.0875	0.872	2.05e-06	0.0886	0.488	95.675	180733	1961	31	0
Red Hot Chili Peppers	Subterranean Homesick Blues	0.0	0.76	0.946	7	-3.0669999999999997	1	0.135	0.0237	6.0299999999999995e-05	0.0691	0.467	109.97	154533	1987	33	0
Rick Astley	Cry For Help	0.0	0.5670000000000001	0.435	0	-15.835	1	0.0236	0.563	0.0	0.14400000000000002	0.547	89.912	291800	1991	46	0
Francisco Canaro	Pepermint - Instrumental (Remasterizado)	0.0	0.693	0.386	0	-6.277	1	0.0613	0.966	0.531	0.204	0.642	116.837	161493	1931	0	0
M. Balamuralikrishna	Bahe Nirantar Ananta Anandadhara	0.0	0.505	0.36200000000000004	3	-14.28	1	0.0523	0.7340000000000001	0.00043799999999999997	0.0946	0.344	114.523	259027	1953	0	0
Santana	All the Love of the Universe	0.0	0.273	0.672	0	-12.44	1	0.0615	0.0229	0.196	0.10800000000000001	0.406	123.26799999999999	455800	1972	30	0
Frank Sinatra	Why Try To Change Me Now? - Remastered	0.0	0.222	0.0653	3	-19.459	1	0.0447	0.953	0.000611	0.125	0.21100000000000002	76.828	221827	1959	55	0
Erik Satie', 'Philippe Entremont', 'Régine Crespin	Trois Melodies: La Statue de bronze	0.0	0.395	0.102	5	-20.91	1	0.0379	0.9890000000000001	0.0043100000000000005	0.106	0.348	149.491	111280	1949	6	0
Wolfgang Amadeus Mozart', 'Glenn Gould	Piano Sonata No. 15 in F Major, K. 533/K. 494: I. Allegro	0.0	0.354	0.23	5	-20.202	1	0.0353	0.985	0.9109999999999999	0.17300000000000001	0.66	111.13	261240	1958	11	0
Orkestr Borisa Shermana', 'Boris Sherman', 'Rostislav Pljatt', 'Vasiliy Kachalov', 'Mikhail Janshin	Dva voyska	0.0	0.574	0.26899999999999996	2	-12.364	1	0.924	0.9940000000000001	0.000762	0.268	0.495	68.097	361240	1945	0	0
Geeta Dutt	Kabutar Aaja Re	0.0	0.85	0.132	6	-9.535	1	0.5429999999999999	0.987	0.11	0.29600000000000004	0.8390000000000001	107.749	176982	1950	0	0
The Rolling Stones	Midnight Rambler - Live At The Roundhouse / 1971	0.0	0.32799999999999996	0.87	9	-4.573	1	0.0818	0.256	0.429	0.885	0.568	146.586	686693	1971	25	0
Ted Weems & His Orchestra	Savannah - The Georgianna Blues	0.0	0.59	0.195	5	-11.015999999999998	1	0.149	0.995	0.193	0.0967	0.546	90.154	179027	1926	0	0
Kate Bush	Suspended In Gaffa	0.0	0.674	0.31	9	-15.314	0	0.0326	0.552	0.0	0.0947	0.69	105.235	235107	1982	46	0
Parliament	Aquaboogie (A Psychoalphadiscobetabioaquadoloop)	0.0	0.594	0.503	5	-14.697000000000001	0	0.17	0.23600000000000002	0.0006360000000000001	0.0648	0.542	106.307	403639	1978	33	0
"[""Los Player's""]"	Pa' Que Son Pasiones	0.0	0.601	0.7929999999999999	7	-5.442	1	0.084	0.179	2.9999999999999997e-05	0.19	0.922	142.165	207533	2007	45	0
Josh White	Prison Bound	0.0	0.6809999999999999	0.301	3	-9.388	1	0.043	0.815	0.000701	0.0837	0.569	106.991	176587	1940	0	0
Khalid	Winter	0.0	0.6779999999999999	0.575	1	-7.086	1	0.12300000000000001	0.10099999999999999	9.38e-06	0.11599999999999999	0.3670000000000001	100.007	241867	2017	62	0
Aarti Mukherji', 'Amit Kumar	Danrao Danrao	0.0	0.474	0.537	2	-13.187000000000001	1	0.0737	0.972	0.4	0.23800000000000002	0.7090000000000001	100.152	231613	1943	0	0
Total	Kissin' You	0.0	0.746	0.493	11	-9.427	0	0.0997	0.302	0.00957	0.109	0.878	82.04	282333	1996	56	0
Clean Bandit', 'Jess Glynne	Rather Be (feat. Jess Glynne)	0.0	0.799	0.586	11	-6.735	1	0.0377	0.162	2.03e-06	0.193	0.5489999999999999	120.97	227833	2014	59	0
Earth, Wind & Fire', 'Ramsey Lewis	Sun Goddess (feat. Ramsey Lewis)	0.0	0.5429999999999999	0.932	7	-6.763999999999999	1	0.0548	0.0305	4.79e-05	0.0318	0.596	93.185	509520	1974	50	0
French Montana', 'Jeremih	Bad B*tch	0.0	0.706	0.621	4	-7.7929999999999975	0	0.134	0.183	0.0	0.684	0.524	99.961	244387	2014	56	1
Los Cuatro Huasos	Ay!Aguita de Mi Τierra	0.0	0.517	0.284	7	-11.234000000000002	1	0.0703	0.94	0.0	0.217	0.39799999999999996	138.635	176007	1954	6	0
Brenda Lee	Let's Jump The Broomstick	0.0	0.708	0.561	1	-9.719	1	0.0569	0.696	6.23e-06	0.275	0.943	96.307	154840	1960	35	0
Sonny Rollins	You Do Something to Me - Remastered	0.0	0.579	0.161	7	-18.215	1	0.0579	0.445	0.00439	0.12300000000000001	0.231	76.30199999999998	411867	1962	29	0
Fatum	Mandala - Original Mix	0.0	0.632	0.6970000000000001	0	-5.755	1	0.0598	0.000672	0.456	0.0403	0.21600000000000005	128.023	395625	2015	0	0
Bill Withers	Heartbreak Road	0.0	0.825	0.397	0	-10.63	1	0.0317	0.132	0.0334	0.0972	0.945	85.571	189147	1974	39	0
Coldplay	Parachutes	0.0	0.555	0.0845	4	-18.348	1	0.0518	0.871	2.27e-06	0.138	0.375	137.001	46200	2000	58	0
Elvis Presley	Put the Blame on Me	0.0	0.584	0.762	0	-8.65	1	0.0544	0.722	0.0	0.32299999999999995	0.861	146.371	118240	1961	22	0
Eagles	Already Gone - 2013 Remaster	0.0	0.465	0.812	7	-6.398	1	0.0467	0.00591	0.0004940000000000001	0.408	0.8109999999999999	146.2	255346	2003	50	0
The Crystals	Then He Kissed Me	0.0	0.431	0.6779999999999999	4	-7.945	1	0.0365	0.7	6.37e-06	0.19899999999999998	0.633	135.91899999999998	158685	2011	59	0
Morphine	Good	0.0	0.654	0.20800000000000002	2	-19.584	1	0.0435	0.868	0.899	0.10800000000000001	0.44799999999999995	89.258	154173	1993	42	0
Benny	Little Game	0.0	0.606	0.54	1	-5.485	0	0.0412	0.0754	0.0	0.11	0.29600000000000004	129.934	238534	2014	58	0
White Noise Therapy	Pure Brown Noise	0.0	0.0	2.01e-05	10	-17.502	0	0.0	0.0	0.124	0.688	0.0	0.0	71398	2014	47	0
Tammy Wynette	Stand By Your Man	0.0	0.563	0.331	9	-9.681000000000001	1	0.0283	0.7759999999999999	0.0008460000000000001	0.125	0.608	105.76100000000001	157893	1968	51	0
Portishead	Roads	0.0	0.607	0.294	5	-11.835999999999999	1	0.0764	0.778	0.162	0.106	0.192	76.083	303973	1994	63	0
Ernst H. Gombrich', 'Christoph Waltz	Von der Renaissance bis heute, Kapitel 5	0.0	0.6409999999999999	0.3	10	-19.066	0	0.95	0.151	0.0	0.0984	0.635	86.381	382480	1936	14	0
Kylie Minogue	I Should Be So Lucky	0.0	0.7340000000000001	0.978	7	-4.5680000000000005	1	0.034	0.0412	0.42200000000000004	0.358	0.845	116.08200000000001	204440	1988	54	0
Breakwater	Say You Love Me Girl	0.0	0.583	0.772	1	-10.899000000000001	1	0.0385	0.32899999999999996	1.27e-05	0.0393	0.961	104.848	286400	1980	26	0
Linkin Park	Session	0.0	0.562	0.9359999999999999	10	-7.8	1	0.0617	0.0336	0.727	0.537	0.235	98.039	143800	2003	46	0
Roy Fox	What a Perfect Combination	0.0	0.7490000000000001	0.382	7	-15.519	1	0.0613	0.99	0.585	0.11800000000000001	0.868	112.212	152400	1933	0	0
The Ritchie Family	Brazil	0.0	0.623	0.875	7	-8.059	1	0.0494	0.0263	0.0125	0.184	0.741	125.48	312200	1975	27	0
Arthur Lyman	Rudolph, The Red-Nosed Reindeer	0.0	0.562	0.794	2	-5.027	0	0.0324	0.10099999999999999	0.0312	0.0912	0.789	115.601	82173	1953	10	0
The Tragically Hip	Ahead By A Century	0.0	0.759	0.5579999999999999	7	-9.361	1	0.027999999999999997	0.0271	0.00743	0.102	0.366	126.78299999999999	223133	1996	32	0
BLACKPINK	You Never Know	0.0	0.39	0.475	5	-5.489	1	0.0989	0.248	0.0	0.158	0.276	72.08800000000002	229213	2020	76	0
John Williams', 'London Symphony Orchestra	Star Wars (Main Theme)	0.0	0.177	0.295	5	-14.581	1	0.061	0.39	0.591	0.0684	0.0825	83.40899999999998	346933	1980	55	0
Lost Frequencies	Are You With Me - Radio Edit	0.0	0.763	0.61	5	-8.094	0	0.0355	0.275	2.71e-05	0.12	0.392	121.031	138013	2016	55	0
Chuck Berry	Mad Lad	0.0	0.527	0.5489999999999999	5	-14.552	1	0.0487	0.606	0.878	0.0837	0.785	127.37299999999999	127040	1960	21	0
The Platters	A Tisket A Tasket	0.0	0.0	0.495	8	-11.744000000000002	1	0.0	0.747	0.0	0.159	0.0	0.0	127093	1959	15	0
Sam Cooke	Another Saturday Night	0.0	0.772	0.654	9	-7.888	1	0.0519	0.4270000000000001	0.0	0.10400000000000001	0.97	123.079	159987	1960	34	0
Francisco Canaro	La Cabeza del Italiano - Instrumental (Remasterizado)	0.0	0.8079999999999999	0.215	9	-12.205	1	0.0851	0.991	0.524	0.0906	0.866	110.89399999999999	194413	1928	0	0
Erasure	Take a Chance On Me - Pop! Version	0.0	0.645	0.7759999999999999	1	-12.124	1	0.0379	0.00588	0.00025499999999999996	0.0618	0.588	118.014	225600	1992	38	0
The Replacements	Swingin Party - 2008 Remaster	0.0	0.647	0.69	6	-8.657	0	0.0454	0.0224	0.0	0.147	0.682	117.514	233573	1985	59	0
Zofia Dromlewiczowa	Chapter 1.26 & Chapter 2.1 - Dziewczynka z Luna Parku: Część 2	0.0	0.8240000000000001	0.23800000000000002	9	-20.86	1	0.951	0.302	0.0	0.41	0.698	35.984	101100	1931	0	0
Rodney-O & Joe Cooley	Everlasting Bass	0.0	0.748	0.301	6	-17.203	0	0.22399999999999998	0.00255	0.0	0.23199999999999998	0.785	172.726	230000	1989	37	1
Mother Mother	Let's Fall In Love	0.0	0.623	0.941	10	-5.051	0	0.0481	0.00366	0.0023899999999999998	0.0737	0.934	142.003	188333	2012	52	0
Willie Nelson	Mr. Record Man	0.0	0.662	0.41200000000000003	0	-10.654000000000002	1	0.0489	0.7709999999999999	4.52e-05	0.13	0.8190000000000001	126.35	166928	1962	22	0
Rene Rodrigezz', 'ZOOTAH	No Sick No Big	0.0	0.6940000000000001	0.9940000000000001	0	-2.662	1	0.0829	0.0307	0.266	0.419	0.596	128.003	146484	2018	0	0
Oscar Peterson	I Can't Give You Anything But Love	0.0	0.784	0.10300000000000001	5	-18.936	0	0.0733	0.988	0.922	0.106	0.508	122.973	326104	1955	4	0
